freq,word,pron,type1
1,弾か,ヒカ,動詞
1,巧妙,コーミョー,名詞
1,布団,フトン,名詞
1,唱えろ,トナエロ,動詞
1,仲間はずれ,ナカマハズレ,名詞
1,リード,リード,名詞
1,のける,ノケル,動詞
1,当て,アテ,名詞
1,怒り狂っ,イカリクルッ,動詞
1,ごめんください,ゴメンクダサイ,感動詞
1,のきゃ,ノキャ,動詞
1,職業,ショクギョー,名詞
1,どうやら,ドーヤラ,副詞
1,脊髄,セキズイ,名詞
1,ラップ,ラップ,名詞
1,もらい物,モライモノ,名詞
1,苦情,クジョー,名詞
1,おとうさん,オトーサン,名詞
1,宿題,シュクダイ,名詞
1,セオリー,セオリー,名詞
1,リアル,リアル,名詞
1,とばっちり,トバッチリ,名詞
1,野石,ノイシ,名詞
1,はがし,ハガシ,動詞
1,弱く,ヨワク,形容詞
1,弱み,ヨワミ,名詞
1,のばし,ノバシ,動詞
1,飛び降りる,トビオリル,動詞
1,はぐれ,ハグレ,動詞
1,役に立っ,ヤクニタッ,動詞
1,建て,タテ,動詞
1,小説,ショーセツ,名詞
1,ボクサー,ボクサー,名詞
1,工具,コーグ,名詞
1,照れくさかっ,テレクサカッ,形容詞
1,ラムネ,ラムネ,名詞
1,余りもの,アマリモノ,名詞
1,漫才,マンザイ,名詞
1,せいなん,セイナン,名詞
1,引っかかる,ヒッカカル,動詞
1,野球,ヤキュー,名詞
1,クライマックス,クライマックス,名詞
1,お尋ね,オタズネ,名詞
1,丸く,マルク,形容詞
1,振れる,フレル,動詞
1,どきどき,ドキドキ,名詞
1,甘える,アマエル,動詞
1,並外れ,ナミハズレ,動詞
1,貸せる,カセル,動詞
1,焦ら,アセラ,動詞
1,署名,ショメイ,名詞
1,焼く,ヤク,動詞
1,焼き,ヤキ,名詞
1,はやる,ハヤル,動詞
1,乗る,ノル,動詞
1,ポーズ,ポーズ,名詞
1,ポルトガル,ポルトガル,名詞
1,宝物,ホーモツ,名詞
1,つきあえよ,ツキアエヨ,動詞
1,完璧,カンペキ,名詞
1,尊敬,ソンケイ,名詞
1,美味,ビミ,名詞
1,出会える,デアエル,動詞
1,無い,ナイ,形容詞
1,ひいき,ヒイキ,名詞
1,繻珍,シチン,名詞
1,手っ取り早い,テットリバヤイ,形容詞
1,ひかえ,ヒカエ,動詞
1,みみっち,ミミッチ,形容詞
1,レコード,レコード,名詞
1,若い,ワカイ,形容詞
1,胸毛,ムナゲ,名詞
1,尻尾,シッポ,名詞
1,脚本,キャクホン,名詞
1,嘘つき,ウソツキ,名詞
1,対抗,タイコー,名詞
1,リアクション,リアクション,名詞
1,照れ,テレ,動詞
1,上り,ノボリ,動詞
1,三つ,ミッツ,名詞
1,満足,マンゾク,名詞
1,背け,ソムケ,動詞
1,閉じ込め,トジコメ,動詞
1,少年,ショーネン,名詞
1,苦し,クルシ,形容詞
1,若く,ワカク,形容詞
1,義務,ギム,名詞
1,孤独,コドク,名詞
1,ご存じ,ゴゾンジ,名詞
1,知らせ,シラセ,名詞
1,インドネシア,インドネシア,名詞
1,上半身,ジョーハンシン,名詞
1,ホール,ホール,名詞
1,重んじる,オモンジル,動詞
1,並み,ナミ,名詞
1,漫画,マンガ,名詞
1,考えれ,カンガエレ,動詞
1,考えよ,カンガエヨ,動詞
1,家政,カセイ,名詞
1,組み合わせ,クミアワセ,動詞
1,費やし,ツイヤシ,動詞
1,ふつう,フツー,副詞
1,ふたつ,フタツ,名詞
1,致命,チメイ,名詞
1,怪しい,アヤシイ,形容詞
1,ムード,ムード,名詞
1,ふざけ,フザケ,動詞
1,嘲笑っ,アザワラッ,動詞
1,くれりゃ,クレリャ,動詞
1,意気込み,イキゴミ,名詞
1,付き添っ,ツキソッ,動詞
1,くだらない,クダラナイ,形容詞
1,組み上げ,クミアゲ,動詞
1,小生,ショーセイ,名詞
1,山椒,サンショー,名詞
1,やさしい,ヤサシイ,形容詞
1,たっぷり,タップリ,副詞
1,一安心,ヒトアンシン,名詞
1,代え,カエ,動詞
1,小遣い,コズカイ,名詞
1,改める,アラタメル,動詞
1,帰ら,カエラ,動詞
1,自宅,ジタク,名詞
1,災厄,サイヤク,名詞
1,常に,ツネニ,副詞
1,仮に,カリニ,副詞
1,頼れる,タヨレル,動詞
1,演習,エンシュー,名詞
1,荒い,アライ,形容詞
1,改まっ,アラタマッ,動詞
1,身の程知らず,ミノホドシラズ,名詞
1,むき出し,ムキダシ,名詞
1,改めて,アラタメテ,副詞
1,軽犯罪,ケイハンザイ,名詞
1,住み着い,スミツイ,動詞
1,学芸,ガクゲイ,名詞
1,同い年,オナイドシ,名詞
1,演説,エンゼツ,名詞
1,二つ,フタツ,名詞
1,つきあう,ツキアウ,動詞
1,肉体,ニクタイ,名詞
1,自分勝手,ジブンガッテ,名詞
1,へこん,ヘコン,動詞
1,冷やさ,ヒヤサ,動詞
1,冷やし,ヒヤシ,動詞
1,呼び鈴,ヨビリン,名詞
1,裏切れ,ウラギレ,動詞
1,フォーム,フォーム,名詞
1,からかわ,カラカワ,動詞
1,脚絆,キャハン,名詞
1,甲斐性,カイショー,名詞
1,しのぎ,シノギ,名詞
1,飛ばさ,トバサ,動詞
1,飛ばし,トバシ,動詞
1,微動,ビドー,名詞
1,清く,キヨク,形容詞
1,中国,チューゴク,名詞
1,しまわ,シマワ,動詞
1,人差し指,ヒトサシユビ,名詞
1,必勝,ヒッショー,名詞
1,一家,イッカ,名詞
1,じつに,ジツニ,副詞
1,しめる,シメル,動詞
1,紅茶,コーチャ,名詞
1,大きく,オーキク,形容詞
1,復唱,フクショー,名詞
1,気楽,キラク,名詞
1,余る,アマル,動詞
1,しるし,シルシ,名詞
1,さらに,サラニ,副詞
1,さらす,サラス,動詞
1,とことん,トコトン,名詞
1,結界,ケッカイ,名詞
1,住も,スモ,動詞
1,住む,スム,動詞
1,度目,ドメ,名詞
1,不埒,フラチ,名詞
1,さわら,サワラ,動詞
1,低い,ヒクイ,形容詞
1,美しく,ウツクシク,形容詞
1,片づけ,カタズケ,動詞
1,渡す,ワタス,動詞
1,しずれ,シズレ,動詞
1,減り,ヘリ,動詞
1,減る,ヘル,動詞
1,したら,シタラ,接続詞
1,教える,オシエル,動詞
1,ごまかせ,ゴマカセ,動詞
1,美し,ウツクシ,形容詞
1,しっぽ,シッポ,名詞
1,主人,シュジン,名詞
1,一味,ヒトアジ,副詞
1,一周,イッシュー,名詞
1,おみやげ,オミヤゲ,名詞
1,一同,イチドー,名詞
1,お客様,オキャクサマ,名詞
1,正解,セイカイ,名詞
1,一員,イチイン,名詞
1,芳香,ホーコー,名詞
1,素行,ソコー,名詞
1,悟る,サトル,動詞
1,気づきゃ,キズキャ,動詞
1,会お,アオ,動詞
1,会う,アウ,動詞
1,役割,ヤクワリ,名詞
1,禁ずる,キンズル,動詞
1,書き置き,カキオキ,名詞
1,うまかっ,ウマカッ,形容詞
1,気づかっ,キズカッ,動詞
1,すりゃ,スリャ,動詞
1,せがれ,セガレ,名詞
1,歌詞,カシ,名詞
1,生き物,イキモノ,名詞
1,後半,コーハン,名詞
1,すごし,スゴシ,形容詞
1,ひっくり返っ,ヒックリカエッ,動詞
1,すさむ,スサム,動詞
1,すぎよ,スギヨ,動詞
1,汚点,オテン,名詞
1,開き,ヒラキ,動詞
1,開か,ヒラカ,動詞
1,閉め,シメ,動詞
1,開い,ヒライ,動詞
1,役員,ヤクイン,名詞
1,悩む,ナヤム,動詞
1,悪ぅ,ワルー,形容詞
1,上下,ジョーゲ,名詞
1,一対一,イチタイイチ,名詞
1,法律,ホーリツ,名詞
1,すてる,ステル,動詞
1,じゃろ,ジャロ,助動詞
1,企み,タクラミ,動詞
1,すっご,スッゴ,形容詞
1,すっと,スット,副詞
1,吹き込む,フキコム,動詞
1,おもしろ,オモシロ,形容詞
1,のっぺらぼう,ノッペラボー,名詞
1,通りがかり,トーリガカリ,名詞
1,延期,エンキ,名詞
1,せまら,セマラ,動詞
1,つっつい,ツッツイ,動詞
1,つっつけ,ツッツケ,動詞
1,呼びかけ,ヨビカケ,動詞
1,以内,イナイ,名詞
1,鍵盤,ケンバン,名詞
1,そこら,ソコラ,副詞
1,やかまし,ヤカマシ,形容詞
1,そうね,ソーネ,感動詞
1,通り過ぎる,トーリスギル,動詞
1,バッターボックス,バッターボックス,名詞
1,歯車,ハグルマ,名詞
1,長引い,ナガビイ,動詞
1,呼びつけ,ヨビツケ,動詞
1,かたまり,カタマリ,動詞
1,三月,サンガツ,名詞
1,主従,シュージュー,名詞
1,一時,イチジ,名詞
1,両手,リョーテ,名詞
1,交友,コーユー,名詞
1,継続,ケイゾク,名詞
1,ずるく,ズルク,形容詞
1,この世,コノヨ,名詞
1,恐喝,キョーカツ,名詞
1,乙女,オトメ,名詞
1,当時,トージ,名詞
1,研究所,ケンキュージョ,名詞
1,役所,ヤクショ,名詞
1,聴き,キキ,動詞
1,聴か,キカ,動詞
1,もらえれ,モラエレ,動詞
1,送り出し,オクリダシ,動詞
1,交代,コータイ,名詞
1,建物,タテモノ,名詞
1,泥棒,ドロボー,名詞
1,河原撫子,カワラナデシコ,名詞
1,後悔,コーカイ,名詞
1,気色,ケシキ,名詞
1,たくも,タクモ,動詞
1,強気,ツヨキ,名詞
1,そろえ,ソロエ,動詞
1,ブラブラ,ブラブラ,副詞
1,お喋り,オシャベリ,名詞
1,そっぽ,ソッポ,名詞
1,自販機,ジハンキ,名詞
1,話し相手,ハナシアイテ,名詞
1,語り合える,カタリアエル,動詞
1,不快,フカイ,名詞
1,気づく,キズク,動詞
1,気づか,キズカ,動詞
1,彼方,カナタ,名詞
1,徹底,テッテイ,名詞
1,一帯,イッタイ,名詞
1,動かさ,ウゴカサ,動詞
1,浦島,ウラシマ,名詞
1,一度,イチド,副詞
1,水色,ミズイロ,名詞
1,中央,チューオー,名詞
1,吐き気,ハキケ,名詞
1,派手,ハデ,名詞
1,心底,シンソコ,名詞
1,やってのける,ヤッテノケル,動詞
1,度胸,ドキョー,名詞
1,動かす,ウゴカス,動詞
1,聞け,キケ,動詞
1,付き合えよ,ツキアエヨ,動詞
1,一心,イッシン,名詞
1,降る,フル,動詞
1,応え,コタエ,動詞
1,たわけ,タワケ,動詞
1,ちょくちょく,チョクチョク,副詞
1,体勢,タイセイ,名詞
1,降っ,フッ,動詞
1,あっという間に,アットユウマニ,副詞
1,ライバル,ライバル,名詞
1,たんす,タンス,名詞
1,希望,キボー,名詞
1,岸辺,キシベ,名詞
1,純情,ジュンジョー,名詞
1,だべり,ダベリ,動詞
1,似合,ニアイ,名詞
1,偽り,イツワリ,名詞
1,消息,ショーソク,名詞
1,もやもや,モヤモヤ,名詞
1,一線,イッセン,名詞
1,イラスト,イラスト,名詞
1,ちがう,チガウ,動詞
1,ちがい,チガイ,動詞
1,芝生,シバフ,名詞
1,何事,ナニゴト,名詞
1,交換,コーカン,名詞
1,陥る,オチイル,動詞
1,だせよ,ダセヨ,動詞
1,廃品,ハイヒン,名詞
1,主演,シュエン,名詞
1,たたく,タタク,動詞
1,生け垣,イケガキ,名詞
1,何かと,ナニカト,副詞
1,ただし,タダシ,接続詞
1,むちゃくちゃ,ムチャクチャ,名詞
1,注目,チューモク,名詞
1,取り外し,トリハズシ,名詞
1,だいぶ,ダイブ,副詞
1,下着,シタギ,名詞
1,限ら,カギラ,動詞
1,限り,カギリ,名詞
1,きちんと,キチント,副詞
1,いかがわしい,イカガワシイ,形容詞
1,っしょ,ッショ,助動詞
1,受けとめ,ウケトメ,動詞
1,事態,ジタイ,名詞
1,了承,リョーショー,名詞
1,結成,ケッセイ,名詞
1,よそよそしい,ヨソヨソシイ,形容詞
1,潔く,イサギヨク,形容詞
1,待ち,マチ,動詞
1,やり直し,ヤリナオシ,動詞
1,ちゃい,チャイ,動詞
1,何でも,ナンデモ,副詞
1,何とか,ナントカ,副詞
1,ちらさ,チラサ,動詞
1,彼ら,カレラ,名詞
1,用だっ,ヨウダッ,動詞
1,パラダイス,パラダイス,名詞
1,潤っ,ウルオッ,動詞
1,ちまい,チマイ,動詞
1,以前,イゼン,名詞
1,絶好,ゼッコー,名詞
1,真夜中,マヨナカ,名詞
1,活用,カツヨー,名詞
1,アイテム,アイテム,名詞
1,すっぽかし,スッポカシ,動詞
1,空かし,スカシ,動詞
1,隠れ,カクレ,動詞
1,ちくしょう,チクショー,名詞
1,けっして,ケッシテ,副詞
1,だるく,ダルク,形容詞
1,不満,フマン,名詞
1,潰し,ツブシ,動詞
1,だらけ,ダラケ,名詞
1,倒れ,タオレ,動詞
1,帽子,ボーシ,名詞
1,倒す,タオス,動詞
1,大忙し,オーイソガシ,名詞
1,住所,ジューショ,名詞
1,一言,ヒトコト,名詞
1,強力,キョーリョク,名詞
1,慌ただしい,アワタダシイ,形容詞
1,伝染,デンセン,名詞
1,人生,ジンセイ,名詞
1,さっぱり,サッパリ,副詞
1,紅玉,コーギョク,名詞
1,不要,フヨー,名詞
1,多くっ,オークッ,形容詞
1,残らず,ノコラズ,副詞
1,精神,セイシン,名詞
1,体操,タイソー,名詞
1,食べろ,タベロ,動詞
1,世話,セワ,名詞
1,予約,ヨヤク,名詞
1,っぽく,ッポク,形容詞
1,つつき,ツツキ,動詞
1,出かけよ,デカケヨ,動詞
1,結末,ケツマツ,名詞
1,開封,カイフー,名詞
1,働け,ハタラケ,動詞
1,働い,ハタライ,動詞
1,つくり,ツクリ,動詞
1,人物,ジンブツ,名詞
1,一行,イッコー,名詞
1,平気,ヘイキ,名詞
1,つける,ツケル,動詞
1,つくる,ツクル,動詞
1,さっそく,サッソク,副詞
1,開始,カイシ,名詞
1,ってか,ッテカ,接続詞
1,離す,ハナス,動詞
1,後片付け,アトカタズケ,名詞
1,難し,ムズカシ,形容詞
1,つかめ,ツカメ,動詞
1,開店,カイテン,名詞
1,廃墟,ハイキョ,名詞
1,他校,タコー,名詞
1,とおい,トーイ,形容詞
1,震え,フルエ,動詞
1,一色,イッショク,名詞
1,てらし,テラシ,動詞
1,滅亡,メツボー,名詞
1,怒る,オコル,動詞
1,怒り,イカリ,名詞
1,置け,オケ,動詞
1,休憩,キューケイ,名詞
1,価値,カチ,名詞
1,ただ今,タダイマ,副詞
1,置き,オキ,動詞
1,置か,オカ,動詞
1,濃い,コイ,形容詞
1,怖い,コワイ,形容詞
1,感づき,カンズキ,動詞
1,催し,モヨーシ,名詞
1,以来,イライ,名詞
1,振り返る,フリカエル,動詞
1,振り返っ,フリカエッ,動詞
1,伐採,バッサイ,名詞
1,茶筅,チャセン,名詞
1,焦らす,ジラス,動詞
1,づらい,ズライ,形容詞
1,でかい,デカイ,形容詞
1,グラウンド,グラウンド,名詞
1,さり気,サリゲ,名詞
1,人柄,ヒトガラ,名詞
1,あまりに,アマリニ,副詞
1,投げろ,ナゲロ,動詞
1,作品,サクヒン,名詞
1,今晩,コンバン,名詞
1,濡れ,ヌレ,動詞
1,両立,リョーリツ,名詞
1,長押,ナゲシ,名詞
1,怯え,オビエ,動詞
1,バイバイ,バイバイ,名詞
1,小学校,ショーガッコー,名詞
1,なんとも,ナントモ,副詞
1,チーム,チーム,名詞
1,うれし,ウレシ,形容詞
1,中学生,チューガクセイ,名詞
1,うんと,ウント,フィラー
1,手渡し,テワタシ,名詞
1,地面,ジメン,名詞
1,目指す,メザス,動詞
1,童謡,ドーヨー,名詞
1,浮かれ,ウカレ,動詞
1,坂道,サカミチ,名詞
1,外れれ,ハズレレ,動詞
1,外れる,ハズレル,動詞
1,大地,ダイチ,名詞
1,おかし,オカシ,形容詞
1,おおっ,オオッ,動詞
1,引っ張りだこ,ヒッパリダコ,名詞
1,苦しめ,クルシメ,動詞
1,おいし,オイシ,形容詞
1,追いつい,オイツイ,動詞
1,追いつか,オイツカ,動詞
1,夢想,ムソー,名詞
1,間柄,アイダガラ,名詞
1,機敏,キビン,名詞
1,パン焼き,パンヤキ,名詞
1,面し,メンシ,動詞
1,それにしても,ソレニシテモ,接続詞
1,吹奏楽,スイソーガク,名詞
1,絶っ,タッ,動詞
1,いりゃ,イリャ,動詞
1,いるか,イルカ,名詞
1,ちゃーん,チャーン,名詞
1,妥協,ダキョー,名詞
1,立ちゃ,タチャ,動詞
1,うっせ,ウッセ,動詞
1,うつる,ウツル,動詞
1,夕方,ユーガタ,名詞
1,多数,タスー,名詞
1,力ずく,チカラズク,名詞
1,スタミナ,スタミナ,名詞
1,外せる,ハズセル,動詞
1,バカバカしい,バカバカシイ,形容詞
1,追いかけ,オイカケ,動詞
1,うねっ,ウネッ,動詞
1,継ぎ,ツギ,動詞
1,テスト,テスト,名詞
1,ちらっと,チラット,副詞
1,鑑賞,カンショー,名詞
1,借りる,カリル,動詞
1,あーあ,アーア,感動詞
1,手伝わ,テツダワ,動詞
1,構造,コーゾー,名詞
1,泣け,ナケ,動詞
1,かまっ,カマッ,動詞
1,言い回し,イーマワシ,名詞
1,かまい,カマイ,動詞
1,がたく,ガタク,形容詞
1,四つんばい,ヨツンバイ,名詞
1,潰せる,ツブセル,動詞
1,近づき,チカズキ,動詞
1,といった,トイッタ,助詞
1,頼り,タヨリ,名詞
1,頼め,タノメ,動詞
1,止まら,トマラ,動詞
1,手当て,テアテ,名詞
1,テニス,テニス,名詞
1,親馬鹿,オヤバカ,名詞
1,好意,コーイ,名詞
1,教職員,キョーショクイン,名詞
1,繋ご,ツナゴ,動詞
1,繋が,ツナガ,動詞
1,手遅れ,テオクレ,名詞
1,かわい,カワイ,動詞
1,あいさつ,アイサツ,名詞
1,ステージ,ステージ,名詞
1,外泊,ガイハク,名詞
1,止める,トメル,動詞
1,集まら,アツマラ,動詞
1,粗末,ソマツ,名詞
1,呼べよ,ヨベヨ,動詞
1,テープ,テープ,名詞
1,テーマ,テーマ,名詞
1,治り,ナオリ,動詞
1,頂か,イタダカ,動詞
1,頂け,イタダケ,動詞
1,女将,オカミ,名詞
1,積み重なっ,ツミカサナッ,動詞
1,沸き,ワキ,動詞
1,集団,シューダン,名詞
1,きっぱり,キッパリ,副詞
1,響き,ヒビキ,動詞
1,スフィンクス,スフィンクス,名詞
1,がらみ,ガラミ,名詞
1,かかわっ,カカワッ,動詞
1,ハーレム,ハーレム,名詞
1,笑顔,エガオ,名詞
1,電化,デンカ,名詞
1,デパート,デパート,名詞
1,かわいそう,カワイソー,名詞
1,関節,カンセツ,名詞
1,並べる,ナラベル,動詞
1,天然,テンネン,名詞
1,甘やかし,アマヤカシ,動詞
1,おごら,オゴラ,動詞
1,おこら,オコラ,動詞
1,おごっ,オゴッ,動詞
1,ディフェンス,ディフェンス,名詞
1,うなされ,ウナサレ,動詞
1,トライ,トライ,名詞
1,とうとう,トートー,副詞
1,ハードル,ハードル,名詞
1,墜落,ツイラク,名詞
1,沈ん,シズン,動詞
1,おなか,オナカ,名詞
1,行わ,オコナワ,動詞
1,手一杯,テイッパイ,名詞
1,かぎり,カギリ,名詞
1,かけれ,カケレ,動詞
1,かける,カケル,動詞
1,集合,シューゴー,名詞
1,かかり,カカリ,動詞
1,ふわふわ,フワフワ,副詞
1,当たる,アタル,動詞
1,当たり,アタリ,名詞
1,かげん,カゲン,名詞
1,ドレス,ドレス,名詞
1,つたなかっ,ツタナカッ,形容詞
1,ドラマ,ドラマ,名詞
1,姿勢,シセイ,名詞
1,かたく,カタク,形容詞
1,おぼろ,オボロ,名詞
1,おぼれ,オボレ,動詞
1,死人,シニン,名詞
1,かなっ,カナッ,動詞
1,縫う,ヌウ,動詞
1,簡潔,カンケツ,名詞
1,および,オヨビ,助詞
1,衰え,オトロエ,動詞
1,引き止め,ヒキトメ,動詞
1,正体,ショータイ,名詞
1,トーク,トーク,名詞
1,かばん,カバン,名詞
1,雨合羽,アマガッパ,名詞
1,開発,カイハツ,名詞
1,穏やか,オダヤカ,名詞
1,おろし,オロシ,動詞
1,パソコン,パソコン,名詞
1,母性,ボセイ,名詞
1,スリー,スリー,名詞
1,くるん,クルン,動詞
1,ありがたく,アリガタク,形容詞
1,あくまで,アクマデ,副詞
1,ひとつひとつ,ヒトツヒトツ,名詞
1,薄情,ハクジョー,名詞
1,奴ら,ヤツラ,名詞
1,地獄,ジゴク,名詞
1,報告,ホーコク,名詞
1,オモチャ,オモチャ,名詞
1,場合,バアイ,名詞
1,水中,スイチュー,名詞
1,気前,キマエ,名詞
1,因縁,インネン,名詞
1,慣れっこ,ナレッコ,名詞
1,不健康,フケンコー,名詞
1,奏で,カナデ,動詞
1,回答,カイトー,名詞
1,落っこち,オッコチ,動詞
1,踏み越え,フミコエ,動詞
1,土産,ミヤゲ,名詞
1,セット,セット,名詞
1,流し,ナガシ,動詞
1,アフリカ,アフリカ,名詞
1,欠片,カケラ,名詞
1,在職,ザイショク,名詞
1,とかいう,トカユウ,助詞
1,模試,モシ,名詞
1,くじけ,クジケ,動詞
1,空港,クーコー,名詞
1,くさい,クサイ,形容詞
1,ひたむき,ヒタムキ,名詞
1,ジョーク,ジョーク,名詞
1,きらい,キライ,名詞
1,リクエスト,リクエスト,名詞
1,きょう,キョー,名詞
1,優しく,ヤサシク,形容詞
1,だいじょうぶ,ダイジョーブ,名詞
1,願っ,ネガッ,動詞
1,セント,セント,名詞
1,私見,シケン,名詞
1,カタログ,カタログ,名詞
1,なるほど,ナルホド,感動詞
1,近付く,チカズク,動詞
1,なるべく,ナルベク,副詞
1,別れる,ワカレル,動詞
1,くだけ,クダケ,動詞
1,ホイホイ,ホイホイ,副詞
1,ぎゃあ,ギャー,感動詞
1,気付け,キツケ,名詞
1,気付き,キズキ,動詞
1,ソフト,ソフト,名詞
1,組む,クム,動詞
1,静止,セイシ,名詞
1,河原,カワラ,名詞
1,ごぼう,ゴボー,名詞
1,空虚,クーキョ,名詞
1,させる,サセル,動詞
1,タイム,タイム,名詞
1,おかあさん,オカーサン,名詞
1,非業,ヒゴー,名詞
1,さかな,サカナ,名詞
1,タオル,タオル,名詞
1,こわれ,コワレ,動詞
1,回送,カイソー,名詞
1,ころび,コロビ,動詞
1,決まら,キマラ,動詞
1,叶えろ,カナエロ,動詞
1,叶えれ,カナエレ,動詞
1,腹立つ,ハラダツ,動詞
1,正確,セイカク,名詞
1,たいした,タイシタ,連体詞
1,絡ん,カラン,動詞
1,ときどき,トキドキ,副詞
1,韓国,カンコク,名詞
1,たいてい,タイテイ,副詞
1,たいそう,タイソー,副詞
1,うちあげ,ウチアゲ,動詞
1,範囲,ハンイ,名詞
1,毎晩,マイバン,名詞
1,飽き,アキ,動詞
1,こうか,コーカ,名詞
1,飲ま,ノマ,動詞
1,飲め,ノメ,動詞
1,電気,デンキ,名詞
1,多分,タブン,副詞
1,けれど,ケレド,助詞
1,間際,マギワ,名詞
1,間隔,カンカク,名詞
1,食え,クエ,動詞
1,食お,クオ,動詞
1,食う,クウ,動詞
1,ボーリング,ボーリング,名詞
1,権限,ケンゲン,名詞
1,標題,ヒョーダイ,名詞
1,変えよ,カエヨ,動詞
1,上級生,ジョーキューセイ,名詞
1,罪ほろぼし,ツミホロボシ,名詞
1,飛ぶ,トブ,動詞
1,捕まっ,ツカマッ,動詞
1,こぼれ,コボレ,名詞
1,世の中,ヨノナカ,名詞
1,非常,ヒジョー,名詞
1,ダンゴ,ダンゴ,名詞
1,うっかり,ウッカリ,名詞
1,よろこん,ヨロコン,動詞
1,大上,オーガミ,名詞
1,羨ましい,ウラヤマシイ,形容詞
1,学会,ガッカイ,名詞
1,ほっぽらかし,ホッポラカシ,動詞
1,荒れる,アレル,動詞
1,早かっ,ハヤカッ,形容詞
1,依然として,イゼントシテ,副詞
1,根気,コンキ,名詞
1,おかしかっ,オカシカッ,形容詞
1,にっこり,ニッコリ,副詞
1,本質,ホンシツ,名詞
1,暗黙,アンモク,名詞
1,ひしめい,ヒシメイ,動詞
1,放ったらかし,ホッタラカシ,名詞
1,築い,キズイ,動詞
1,夜露,ヨツユ,名詞
1,香り,カオリ,名詞
1,乗り出し,ノリダシ,動詞
1,オランダ,オランダ,名詞
1,追い上げ,オイアゲ,名詞
1,押さえ,オサエ,動詞
1,フォア,フォア,名詞
1,チームワーク,チームワーク,名詞
1,ピッチャー,ピッチャー,名詞
1,楽しめる,タノシメル,動詞
1,製品,セイヒン,名詞
1,学名,ガクメイ,名詞
1,青竹,アオダケ,名詞
1,表札,ヒョーサツ,名詞
1,訪れ,オトズレ,動詞
1,被害,ヒガイ,名詞
1,駆け,カケ,動詞
1,託さ,タクサ,動詞
1,託し,タクシ,動詞
1,泣き虫,ナキムシ,名詞
1,ネクタイ,ネクタイ,名詞
1,ミュージシャン,ミュージシャン,名詞
1,訊き,キキ,動詞
1,頑固,ガンコ,名詞
1,封じ込めろ,フージコメロ,動詞
1,実力,ジツリョク,名詞
1,相変わら,アイカワラ,動詞
1,忘れる,ワスレル,動詞
1,子守,コモリ,名詞
1,見放さ,ミハナサ,動詞
1,フライ,フライ,名詞
1,フリー,フリー,名詞
1,へったくれ,ヘッタクレ,名詞
1,解け,トケ,動詞
1,ゴロゴロ,ゴロゴロ,副詞
1,お先に,オサキニ,副詞
1,ピント,ピント,名詞
1,無理やり,ムリヤリ,副詞
1,触る,サワル,動詞
1,触れ,フレ,動詞
1,触ら,サワラ,動詞
1,家出,イエデ,名詞
1,離脱,リダツ,名詞
1,万年床,マンネンドコ,名詞
1,ピュア,ピュア,名詞
1,ほっとか,ホットカ,動詞
1,家名,カメイ,名詞
1,不注意,フチューイ,名詞
1,埋まっ,ウマッ,動詞
1,親友,シンユー,名詞
1,騙す,ダマス,動詞
1,騒ぐ,サワグ,動詞
1,騒い,サワイ,動詞
1,持て余し,モテアマシ,動詞
1,がんばろ,ガンバロ,動詞
1,がんばん,ガンバン,動詞
1,ニュース,ニュース,名詞
1,プレー,プレー,名詞
1,複数,フクスー,名詞
1,衝突,ショートツ,名詞
1,過ぎ行く,スギユク,動詞
1,見限っ,ミカギッ,動詞
1,話しかける,ハナシカケル,動詞
1,話しかけん,ハナシカケン,動詞
1,読む,ヨム,動詞
1,視力,シリョク,名詞
1,晴れる,ハレル,動詞
1,音痴,オンチ,名詞
1,司令塔,シレートウ,名詞
1,融通,ユーズー,名詞
1,蒸し返し,ムシカエシ,動詞
1,一般人,イッパンジン,名詞
1,積極,セッキョク,名詞
1,規則,キソク,名詞
1,染みつい,シミツイ,動詞
1,寝坊,ネボー,名詞
1,封印,フーイン,名詞
1,語り,カタリ,動詞
1,語っ,カタッ,動詞
1,誓わ,チカワ,動詞
1,オレンジ,オレンジ,名詞
1,誘わ,サソワ,動詞
1,励ます,ハゲマス,動詞
1,むかつく,ムカツク,動詞
1,誘う,サソウ,動詞
1,立ち上がり,タチアガリ,動詞
1,誘お,サソオ,動詞
1,誘え,サソエ,動詞
1,表現,ヒョーゲン,名詞
1,ひっぱたく,ヒッパタク,動詞
1,空想,クーソー,名詞
1,例えば,タトエバ,接続詞
1,ホット,ホット,名詞
1,誇り,ホコリ,名詞
1,学期,ガッキ,名詞
1,見事,ミゴト,名詞
1,ゴールデンウィーク,ゴールデンウィーク,名詞
1,お詫び,オワビ,名詞
1,交わし,カワシ,動詞
1,スピード,スピード,名詞
1,立場,タチバ,名詞
1,頭数,トースー,名詞
1,確かめる,タシカメル,動詞
1,話さ,ハナサ,動詞
1,話せ,ハナセ,動詞
1,行ける,イケル,動詞
1,裏手,ウラテ,名詞
1,ペット,ペット,名詞
1,行きゃ,イキャ,動詞
1,あこがれ,アコガレ,動詞
1,二度と,ニドト,副詞
1,試し,タメシ,名詞
1,居候,イソーロー,名詞
1,行為,コーイ,名詞
1,口説い,クドイ,動詞
1,朝飯,アサメシ,名詞
1,なぎ倒す,ナギタオス,動詞
1,たどり着き,タドリツキ,動詞
1,養成,ヨーセイ,名詞
1,食材,ショクザイ,名詞
1,天目,テンモク,名詞
1,欠け,カケ,動詞
